id,province_id,district_id,sub_district_id,INQUIRE_NO,INQUIRE_ID,HH_CATS,latitude,longitude,FCS,CSI,HFIAS,HH_SIZE,HOH_EDU,HOH_AGE,HOH_GENDER,DEPEND_RATIO,GROUPS_MEMBER,WELFARE_TOTAL,WORKFORCE_TOTAL,EXPENSE_MONTHLY,DEBT_TOTAL,INCOME_MONTHLY,ASSETS_LAND,ASSETS_TOTAL,WATER_CROP,CHEM_TOTAL,DISASTER_OCC,FOODSRC_NATURAL,WATER_CONSUME,SANITATION_TYPE,COVID_AFFECTS,FOODSRC_BUY,FOODSAF_RATIO,SELF_COOK_DAYS,COOK_DONE_DAY,FOOD_STOCKS,FOODSRC_DIST,fcs_score,hfias_score,hfias_d1,hfias_d2,hfias_d3
932,32,3202,320203,32-090,90,0,15.457410,103.570157,2,4,1,2,5,38,2,0,0,3,2,14600,100000,5000,0,0,0,0,1,2,1,2,2,2,0.6250,5,7,1,1.00,77,0,0,0,0
933,83,8301,830106,83-327,327,0,07.845728,098.345130,2,2,1,4,5,48,1,0,0,2,4,27600,0,25000,1,0,0,0,2,0,1,2,1,1,0.0417,0,7,2,1.00,70,0,0,0,0
934,36,3601,360109,36-394,394,1,15.911687,102.136237,2,34,1,1,3,53,1,0,5,2,1,23700,150000,12500,1,7,1,4,1,3,1,2,3,2,0.4583,5,7,1,1.00,75,0,0,0,0
935,32,3202,320203,32-091,91,0,15.457329,103.569923,2,8,1,3,4,66,1,1,0,2,0,5500,500000,8333,1,9,1,1,1,1,1,2,2,3,0.7500,7,7,1,0.50,78,0,0,0,0
936,36,3601,360109,36-395,395,1,15.911470,102.135844,2,7,1,1,3,65,2,1,0,1,0,24300,10000,8333,1,4,1,2,3,0,1,5,2,1,0.1667,3,7,2,20.00,74,0,0,0,0
937,83,8301,830106,83-328,328,0,07.830091,098.342605,2,0,1,3,5,63,2,1,0,3,0,29000,0,37500,1,4,0,0,1,0,2,3,4,3,0.4583,0,7,1,2.00,51,0,0,0,0
938,36,3607,360706,36-124,124,0,15.463477,101.644997,2,12,4,5,3,56,1,0,3,3,5,3000,50000,48333,1,6,1,3,4,0,2,2,3,2,0.6250,0,7,1,1.00,50,14,1,1,1
939,36,3601,360109,36-396,396,1,15.910716,102.133613,2,11,1,1,7,36,2,0,0,3,1,176000,200000,12500,1,6,1,4,1,0,1,2,1,5,0.3333,2,6,2,20.00,98,0,0,0,0
940,32,3202,320203,32-092,92,0,15.45434,103.57057,2,2,1,2,3,74,2,1,0,5,0,5800,10000,4167,1,3,1,2,2,0,1,2,0,3,0.4583,7,7,1,0.50,80,1,1,0,0
941,36,3601,360109,36-392,392,1,15.911358,102.135233,2,6,1,1,5,57,2,0,3,1,1,111000,500000,12500,1,5,0,3,3,3,1,2,1,1,0.2083,5,7,1,15.00,80,0,0,0,0
942,36,3607,360706,36-125,125,0,15.463310,101.645520,2,8,4,4,3,63,2,1,3,3,0,4000,0,42500,1,6,1,2,4,0,2,2,2,2,0.4583,2,7,1,1.00,47,9,1,1,1
943,83,8301,830106,83-329,329,0,07.831126,098.340452,2,0,1,3,4,54,1,0,0,2,3,37400,0,20833,1,0,0,0,1,0,3,3,1,5,0.1250,0,7,1,5.00,55,0,0,0,0
944,62,6203,620301,62-354,354,0,16.202903,099.315237,1,0,4,3,3,50,2,0,0,2,3,3500,20000,3000,1,3,1,0,1,0,1,2,4,1,0.5417,3,7,1,2.00,38,9,1,1,1
945,36,3601,360109,36-397,397,1,15.910608,102.133199,2,17,1,1,3,67,1,1,1,3,0,19200,5000,8333,1,6,1,0,3,3,1,4,2,2,0.0417,3,7,1,3.00,75,0,0,0,0
946,36,3601,360109,36-399,399,1,15.910099,102.131673,2,10,1,1,5,39,2,0,1,0,1,22700,50000,12500,1,4,0,0,3,1,1,3,2,1,0.1667,3,7,1,20.00,72,0,0,0,0
947,36,3607,360706,36-126,126,0,15.462964,101.644837,2,3,4,4,5,35,2,0,2,3,4,10000,200000,33333,1,7,1,3,4,0,2,2,3,2,0.4583,0,7,1,1.00,71,9,1,1,1
949,36,3601,360109,36-398,398,1,15.910553,102.133209,2,22,1,1,3,73,2,1,1,1,0,18300,150000,7500,1,7,1,2,3,2,1,3,3,6,0.2500,7,7,2,15.00,71,0,0,0,0
950,62,6203,620301,62-355,355,0,16.202753,099.315376,1,0,4,3,1,62,1,1,0,3,0,2300,0,6000,1,3,1,0,1,0,1,2,3,1,0.5000,7,7,1,2.00,37,9,1,1,1
951,36,3601,360109,36-400,400,1,15.909414,102.128313,2,23,1,1,3,42,2,0,0,1,1,29800,150000,5000,1,5,1,2,3,3,2,3,1,1,0.2083,5,5,1,15.00,84,0,0,0,0
952,36,3607,360707,36-115,115,0,15.499850,101.567973,2,13,4,4,3,41,1,0,2,3,4,55000,30000,25000,1,6,1,4,4,3,2,2,3,2,0.5417,3,7,1,1.00,70,9,1,1,1
953,62,6206,620604,62-397,397,0,16.774893,099.403188,2,2,1,2,7,68,2,1,0,2,0,7700,200000,30000,1,5,0,0,1,0,0,2,0,2,0.7500,2,7,1,0.20,72,0,0,0,0
954,62,6203,620301,62-356,356,0,16.203039,099.315250,2,0,2,4,1,67,2,1,0,1,0,6500,30000,1667,0,0,0,0,1,0,1,2,0,1,0.3750,0,7,1,1.00,58,2,1,0,0
955,36,3602,360201,36-025,25,0,15.759802,101.912371,2,0,1,1,3,62,2,1,0,2,0,3600,0,12500,1,4,0,0,1,0,1,2,2,1,0.1250,0,7,1,1.00,44,0,0,0,0
956,36,3607,360707,36-116,116,0,15.499850,101.567973,2,7,4,3,3,85,1,1,2,4,0,2500,0,5833,1,4,1,2,4,0,2,2,3,2,0.3333,0,7,1,1.00,46,13,1,1,1
957,83,8301,830106,83-330,330,0,07.845421,098.350247,2,0,1,3,5,68,2,1,0,3,0,37500,0,25000,1,4,1,0,1,0,2,3,0,5,0.9167,1,7,3,3.00,70,0,0,0,0
958,36,3602,360201,36-026,26,0,15.763231,101.915692,2,4,2,1,3,75,2,1,0,2,0,2200,0,1000,1,3,0,0,1,0,1,2,3,6,0.1250,0,7,1,0.10,45,3,1,1,0
959,32,3202,320203,32-094,94,0,15.45730,103.56994,2,4,2,3,4,38,1,0,0,3,3,5300,200000,45000,1,4,1,2,3,2,1,2,3,3,0.2917,0,7,1,0.50,56,2,1,0,0
960,62,6203,620301,62-357,357,0,16.202898,099.315072,2,0,1,2,5,68,1,1,0,2,0,4250,0,8333,0,0,0,0,1,2,0,2,0,1,0.3333,0,7,1,1.00,68,0,0,0,0
961,83,8303,830303,83-081,81,0,07.990092,098.308211,2,1,1,3,6,48,1,0,0,2,3,7400,0,27000,0,0,0,0,1,0,0,2,0,1,0.7917,0,7,1,1.00,111,0,0,0,0
962,52,5207,520704,52-270,270,0,18.964175,099.616695,2,0,1,3,6,31,1,0,0,3,3,5300,0,16667,1,4,0,0,1,0,1,2,1,1,0.6250,0,7,1,2.00,96,0,0,0,0
963,36,3607,360707,36-117,117,0,15.508739,101.571148,2,9,4,3,3,55,1,0,3,2,3,7000,0,25000,1,7,1,5,4,0,2,2,3,2,0.6667,2,7,1,1.00,70,9,1,1,1
964,83,8303,830303,83-082,82,0,07.989335,098.302132,2,0,1,2,7,35,2,0,0,0,2,16100,252000,17267,0,0,0,0,1,0,0,2,0,1,0.6667,0,7,1,0.50,81,0,0,0,0
965,36,3607,360707,36-118,118,0,15.509721,101.570613,2,8,4,4,3,58,1,0,3,2,4,23000,0,41667,1,7,1,3,4,0,3,2,3,2,0.6667,2,7,1,1.00,78,5,0,0,1
966,36,3607,360707,36-119,119,0,15.510143,101.570993,2,9,4,2,4,38,2,0,2,3,2,7500,30000,16667,1,7,1,2,4,0,2,2,3,2,0.5417,2,7,1,1.00,67,9,1,1,1
967,90,9001,900102,90-190,190,0,07.159434,100.605118,2,10,3,1,7,22,1,0,0,2,1,5600,0,4167,1,0,0,0,2,0,1,3,4,1,0.8750,0,5,1,1.00,94,2,0,1,1
968,52,5207,520704,52-272,272,0,19.00301,099.61332,2,0,1,4,3,63,1,1,5,6,0,5150,30000,5833,1,8,1,4,1,2,2,2,2,2,0.5000,2,7,1,1.00,94,0,0,0,0
969,36,3607,360707,36-120,120,0,15.509955,101.570006,2,9,4,3,6,34,1,0,2,3,3,7500,0,25000,1,7,1,3,4,0,2,2,3,2,0.5417,1,7,1,1.00,66,9,1,1,1
970,90,9001,900102,90-191,191,0,07.184812,100.602671,0,5,2,3,1,56,1,0,0,1,3,17800,0,16000,1,4,0,0,1,0,0,3,2,1,0.5000,0,3,1,3.00,26,1,0,1,0
971,52,5210,521005,52-317,317,0,18.048484,099.506821,2,26,3,4,3,60,2,1,5,5,0,11350,150000,11667,1,8,1,3,3,2,3,5,3,1,0.7917,4,7,1,1.00,100,2,0,1,1
972,36,3607,360707,36-121,121,0,15.510143,101.570993,2,16,4,2,5,53,1,0,2,3,2,4500,0,33333,1,7,1,2,4,0,2,2,3,2,0.5000,1,7,1,1.00,58,9,1,1,1
973,90,9001,900102,90-192,192,0,07.163408,100.605901,2,0,1,4,5,50,1,0,1,2,4,18000,0,66583,1,4,1,0,1,0,0,2,2,1,0.7500,2,7,1,4.00,82,0,0,0,0
974,90,9001,900102,90-193,193,0,07.144683,100.629904,2,4,1,2,3,69,1,1,1,3,0,6511,0,18400,1,4,1,0,1,2,0,2,0,1,0.0000,4,7,1,1.00,60,0,0,0,0
975,90,9001,900102,90-194,194,0,07.144727,100.629985,2,0,1,2,7,36,2,0,0,1,2,9500,50000,49000,1,5,1,0,1,0,1,2,1,1,0.5833,0,7,1,2.00,88,0,0,0,0
976,36,3607,360707,36-122,122,0,15.508621,101.571308,2,2,1,4,6,41,1,0,5,2,4,12500,0,50833,1,9,1,5,4,3,2,2,3,2,0.7500,2,7,1,1.00,67,0,0,0,0
977,90,9001,900102,90-195,195,0,07.144729,100.630524,2,0,1,1,7,30,1,0,0,1,1,22500,0,30000,1,5,1,0,1,0,0,2,2,1,0.1667,0,7,1,2.00,85,0,0,0,0
978,83,8303,830302,83-205,205,1,07.994385,098.357709,2,3,1,3,3,55,1,0,4,4,3,25816,25000,40000,1,6,1,0,2,0,1,3,3,1,0.7500,4,7,3,2.00,96,0,0,0,0
979,62,6203,620303,62-379,379,1,16.116867,099.371240,2,4,1,1,5,53,1,0,0,1,1,25300,0,4167,1,4,0,0,1,0,1,2,2,1,0.8750,0,7,1,9.00,93,0,0,0,0
981,90,9001,900102,90-196,196,0,07.144580,100.629877,2,66,4,1,6,32,2,0,0,0,1,7080,36000,8417,1,2,1,0,4,0,0,2,1,1,0.6667,0,7,1,2.00,81,7,1,1,1
982,62,6203,620303,62-380,380,1,16.116898,099.323268,2,0,1,6,3,61,1,1,3,2,0,17500,350000,37500,1,7,1,3,1,0,1,3,1,1,0.6250,1,7,1,1.00,81,0,0,0,0
983,90,9001,900102,90-197,197,0,07.157304,100.601151,2,7,3,1,6,29,2,0,2,2,1,10000,100000,13000,1,3,0,0,2,1,0,5,2,1,0.8333,0,0,1,15.00,96,3,0,1,1
984,90,9001,900102,90-198,198,0,07.157374,100.601179,2,7,1,1,5,27,2,0,0,3,1,15000,200200,12000,1,6,1,2,1,0,2,2,2,1,0.8333,0,7,1,1.00,96,0,0,0,0
985,62,6203,620303,62-381,381,1,16.117702,099.370403,2,4,1,4,3,52,2,0,2,1,4,16000,500000,16667,1,7,1,2,1,0,1,2,2,1,0.8750,0,7,1,4.00,92,0,0,0,0
986,52,5207,520704,52-271,271,0,18.967405,099.617621,2,0,1,4,3,61,2,1,3,3,0,5000,0,2500,1,3,1,2,1,4,1,2,1,2,0.6667,3,7,1,1.00,100,0,0,0,0
987,90,9001,900102,90-199,199,0,07.16043,100.60335,2,22,2,4,5,27,1,0,0,2,4,16195,113500,36250,1,5,1,3,2,2,1,2,2,2,0.4583,5,6,2,1.00,92,2,1,1,0
988,62,6203,620303,62-382,382,1,16.116661,099.371459,2,9,4,3,3,60,2,1,2,2,0,3750,0,8333,1,7,1,3,4,0,0,3,1,1,0.7083,6,7,1,1.00,88,15,1,1,1
989,52,5209,520902,52-307,307,0,17.574228,099.085064,2,7,1,3,5,53,1,0,2,3,3,10500,400000,8333,1,6,0,1,1,2,2,2,2,1,0.0417,3,7,1,3.00,101,0,0,0,0
990,52,5207,520704,52-273,273,0,19.32683,099.607010,2,4,1,1,4,34,2,0,1,3,1,10930,0,1250,1,7,1,2,1,1,1,2,0,1,0.3333,3,7,1,0.40,79,0,0,0,0
991,62,6203,620303,62-383,383,1,16.120696,099.371490,2,5,1,2,5,65,2,1,2,1,0,16500,600000,12500,1,4,1,2,1,0,1,2,2,1,0.8750,0,7,1,4.00,96,0,0,0,0
992,62,6204,620406,62-199,199,0,15.998848,099.807905,2,6,1,4,5,41,2,0,0,2,4,5700,15000,30000,1,4,1,3,3,2,0,3,2,1,0.6667,4,7,1,1.00,85,1,1,0,0
993,36,3608,360802,36-127,127,0,15.824060,101.626069,2,20,4,5,4,34,1,0,2,3,5,6000,20000,9133,1,4,1,4,4,3,1,2,4,2,0.5833,2,7,1,1.00,54,13,1,1,1
994,52,5209,520902,52-308,308,0,17.573768,099.084852,2,3,1,3,1,76,1,1,6,3,0,8700,200000,21400,1,8,1,1,1,1,2,2,3,1,0.2500,5,5,1,3.00,76,0,0,0,0
995,62,6203,620303,62-384,384,1,16.120382,099.371300,2,0,2,3,3,57,1,0,4,1,3,20100,800000,18333,1,9,1,3,2,2,1,3,1,2,0.8750,5,7,2,1.00,111,2,0,1,0
996,36,3608,360802,36-128,128,0,15.832678,101.621903,2,12,4,4,3,61,1,1,2,4,0,5000,20000,10000,1,6,1,2,4,3,1,2,3,2,0.4583,2,7,1,1.00,47,14,1,1,1
997,62,6204,620406,62-201,201,0,15.999248,099.808387,2,3,1,4,5,35,2,0,0,3,4,6800,10000,30000,1,4,1,3,4,2,0,3,6,1,1.0000,6,7,1,2.00,83,1,1,0,0
998,62,6203,620303,62-385,385,1,16.120698,099.371149,2,0,1,2,3,60,2,1,2,1,0,15300,200000,8333,1,5,1,3,4,2,1,3,1,2,0.8750,3,7,2,1.00,109,0,0,0,0
999,36,3608,360802,36-129,129,0,15.823659,101.619195,2,10,4,4,3,61,1,1,2,4,0,4000,20000,7500,1,5,1,2,4,3,1,2,2,2,0.4167,2,7,1,1.00,70,14,1,1,1
1000,52,5203,520302,52-190,190,0,18.094943,099.338992,2,7,1,4,7,44,2,0,2,3,4,18550,4499,13285,1,7,0,1,1,0,1,3,3,1,0.7083,0,7,1,0.50,94,0,0,0,0
1001,62,6204,620406,62-200,200,0,15.991200,099.808763,2,5,1,4,7,38,1,0,1,2,4,4600,20000,16083,1,4,1,3,4,2,0,3,4,1,1.0000,6,7,1,2.00,96,0,0,0,0
1002,90,9001,900102,90-187,187,0,07.158280,100.601969,2,0,1,4,7,57,1,0,0,1,4,30500,0,60000,1,5,0,0,1,0,1,2,2,5,0.8750,0,7,1,1.00,78,0,0,0,0
1003,62,6203,620303,62-386,386,1,16.116790,099.372367,2,5,2,5,3,76,1,1,3,2,0,30200,670000,16667,1,5,1,2,2,0,1,2,2,2,0.9167,1,7,0,0.50,96,2,1,0,0
1004,36,3608,360802,36-130,130,0,15.826783,101.612895,2,1,1,5,3,56,2,0,1,2,5,2500,0,63633,1,5,0,0,1,0,1,2,2,2,0.3750,0,7,1,1.00,43,0,0,0,0
1005,52,5203,520302,52-191,191,0,18.082399,099.335859,2,7,1,3,3,55,2,0,2,2,3,6600,0,11667,1,5,0,0,1,0,1,3,3,1,0.4583,0,7,1,1.00,86,0,0,0,0
1006,62,6204,620406,62-202,202,0,15.995890,099.811011,2,2,1,4,4,43,1,0,0,2,4,5700,10000,36667,1,4,1,3,4,2,0,3,4,2,0.8333,7,7,1,0.20,82,1,1,0,0
1007,36,3608,360802,36-131,131,0,15.822857,101.615862,2,3,4,2,3,48,2,0,1,2,2,2500,0,19167,1,0,0,0,1,0,2,2,2,2,0.3333,0,7,1,1.00,44,9,1,1,1
1008,52,5203,520302,52-192,192,0,18.085918,099.323276,2,0,1,7,3,67,1,1,2,3,0,9500,0,17000,0,0,0,0,1,2,1,2,0,1,0.6250,0,7,1,1.00,70,0,0,0,0
1009,62,6204,620406,62-203,203,0,16.003187,099.802557,2,2,1,5,7,37,1,0,2,3,5,9500,30000,45000,1,5,1,0,3,2,0,3,5,2,1.0000,6,7,1,0.58,82,1,1,0,0
1010,36,3608,360802,36-132,132,0,15.821655,101.613570,2,1,1,5,3,51,1,0,1,1,5,20000,0,12500,1,6,0,0,1,0,1,2,2,2,0.5417,0,7,1,1.00,69,0,0,0,0
1011,52,5203,520302,52-193,193,0,18.085917,099.323276,2,6,2,3,1,77,2,1,1,3,0,8650,30000,8250,1,0,0,0,1,0,1,2,3,1,0.5417,0,7,1,3.00,110,7,1,1,0
1012,36,3608,360802,36-133,133,0,15.821655,101.619195,2,1,4,3,3,58,1,0,2,2,3,4500,0,36667,1,6,1,3,4,0,1,2,2,2,0.4167,2,7,1,1.00,46,9,1,1,1
1013,52,5203,520302,52-194,194,0,18.084435,099.322493,2,0,1,5,1,69,1,1,1,6,0,14300,74250,10866,1,6,1,3,1,3,2,2,2,1,0.5000,0,7,1,0.50,93,0,0,0,0
1014,62,6204,620406,62-204,204,0,16.000283,099.807994,2,8,1,1,4,55,2,0,1,3,1,3500,12000,15000,1,3,1,0,1,2,0,2,4,1,0.8333,2,7,1,1.00,84,1,1,0,0
1015,62,6204,620406,62-205,205,0,15.999720,099.807840,2,2,1,3,7,46,2,0,0,3,3,5600,20000,36667,1,3,1,3,4,2,0,2,4,2,0.9167,5,7,1,0.50,74,0,0,0,0
1016,52,5203,520302,52-195,195,0,18.074494,099.318345,2,0,1,6,5,56,2,0,2,3,6,12050,0,31000,1,7,1,2,1,2,2,3,0,2,0.6667,3,7,1,0.50,94,0,0,0,0
1017,36,3602,360201,36-027,27,0,15.762804,101.916068,2,3,2,2,3,73,1,1,0,2,0,1570,0,2000,1,0,0,0,1,0,1,2,3,1,0.1250,0,7,1,1.00,46,2,1,1,0
1018,36,3602,360201,36-028,28,0,15.762937,101.916337,2,3,1,2,3,76,1,1,1,2,0,1380,0,2000,1,3,0,0,1,0,0,2,3,6,0.1250,0,7,1,0.10,44,1,1,0,0
1019,36,3602,360201,36-033,33,0,15.760495,101.912960,1,4,2,4,3,67,1,1,0,2,0,8500,0,18667,1,3,0,0,1,0,1,2,1,6,0.1250,0,5,1,0.10,42,4,1,1,0
1020,36,3602,360201,36-032,32,0,15.760415,101.911991,1,2,1,4,3,57,1,0,1,2,4,7000,50000,19167,1,5,1,1,2,0,1,2,2,1,0.1667,0,4,3,1.00,42,0,0,0,0
1022,62,6203,620303,62-387,387,1,16.072176,099.381120,2,0,4,8,3,64,1,1,2,3,0,11000,300000,8833,1,6,1,2,2,1,1,3,2,1,0.7083,1,7,1,1.00,83,9,1,1,1
1023,36,3602,360201,36-029,29,0,15.760495,101.912960,2,3,2,2,2,67,1,1,0,2,0,3500,0,2000,1,4,0,0,1,0,1,2,0,6,0.0833,0,7,1,0.10,51,2,1,1,0
1024,83,8303,830303,83-083,83,1,07.980609,098.295256,2,18,3,4,5,54,1,0,0,1,4,39700,310000,7000,1,4,0,1,1,0,1,2,2,1,0.8750,2,5,1,1.00,85,5,1,1,1
1025,62,6203,620303,62-388,388,1,16.120678,099.329997,2,0,1,3,7,58,1,0,0,1,3,8000,100000,16667,1,5,1,1,2,0,2,3,0,1,0.5417,0,7,1,1.00,63,0,0,0,0
1026,36,3602,360201,36-030,30,0,15.760614,101.913104,2,2,1,3,3,55,1,0,1,1,3,9500,50000,25000,1,0,0,0,1,0,1,2,2,1,0.1250,0,7,1,1.00,44,0,0,0,0
1027,36,3602,360201,36-031,31,0,15.760702,101.912830,2,3,1,2,3,55,1,0,1,1,2,6200,0,16667,1,5,0,0,1,0,1,2,2,1,0.1250,0,7,1,1.00,49,0,0,0,0
1028,62,6203,620303,62-389,389,1,16.072110,099.380081,2,2,1,3,3,60,2,1,1,2,0,14610,400000,1667,1,4,1,2,1,1,1,2,2,1,0.8333,1,7,1,2.00,88,0,0,0,0
1031,83,8303,830303,83-084,84,1,07.979629,098.291614,2,0,1,3,5,81,1,1,0,3,0,16400,0,9067,1,5,1,1,1,0,1,3,1,1,0.6667,7,7,1,0.50,106,0,0,0,0
1036,62,6203,620303,62-390,390,1,16.072584,099.374667,2,0,1,3,3,58,1,0,0,2,3,17700,435000,11667,1,6,1,3,1,0,2,2,2,1,0.8333,1,7,1,7.00,104,0,0,0,0
1037,24,2401,240103,24-002,2,0,13.700599,101.095903,2,0,1,3,7,60,2,1,3,2,0,33000,0,80000,1,4,0,0,2,1,1,2,1,1,0.8750,1,7,2,1.00,86,0,0,0,0
1038,62,6203,620303,62-391,391,1,16.118116,099.331623,2,0,4,2,3,65,2,1,0,3,0,3400,0,1667,1,2,1,2,2,0,1,3,2,1,0.7083,7,7,1,1.00,78,18,1,1,1
1041,24,2401,240103,24-003,3,0,13.705122,101.108989,2,0,1,9,5,62,2,1,2,1,0,33400,0,150000,1,5,1,1,2,1,2,2,2,1,0.8333,0,7,2,4.00,81,0,0,0,0
1042,62,6203,620303,62-392,392,1,16.118239,099.332134,2,0,1,3,1,56,2,0,0,2,3,9300,0,54167,1,4,1,2,4,0,0,6,1,1,0.4583,0,7,1,1.00,59,0,0,0,0
1044,83,8302,830203,83-085,85,0,07.944444,098.281882,2,0,1,4,3,49,2,0,1,2,4,108000,342000,46600,1,4,0,0,1,1,1,3,1,6,1.0000,1,7,1,0.00,112,0,0,0,0
1045,62,6203,620303,62-393,393,1,16.113212,099.322325,2,0,1,4,1,53,2,0,0,1,4,7500,0,6667,1,4,1,0,1,0,1,2,2,1,0.7500,7,7,1,2.00,104,0,0,0,0
1047,24,2401,240103,24-004,4,0,13.701209,101.096465,2,0,1,3,7,34,2,0,0,0,3,79333,0,100000,1,4,0,0,1,0,1,2,0,1,0.7500,0,7,3,3.00,78,0,0,0,0
1048,83,8302,830203,83-086,86,0,07.941217,098.279592,2,1,1,1,3,62,2,1,3,3,0,6500,100000,3400,0,0,0,0,2,0,1,3,1,2,0.7083,0,7,1,1.00,85,0,0,0,0
1049,62,6203,620303,62-394,394,1,16.116981,099.323322,2,0,1,5,3,45,1,0,2,2,5,18600,220000,25000,1,5,1,3,1,1,1,3,1,1,0.6250,1,7,1,1.00,82,0,0,0,0
1051,62,6203,620303,62-395,395,1,16.128660,099.299852,2,0,1,3,3,56,1,0,0,2,3,7500,0,23333,1,4,1,1,1,0,1,2,0,1,0.6250,5,7,1,3.00,97,0,0,0,0
1052,52,5201,520116,52-053,53,0,18.309562,099.464894,2,3,1,3,7,52,1,0,1,1,3,12000,0,38167,1,5,0,0,1,0,1,2,2,1,0.7500,0,5,1,3.00,81,1,1,0,0
1053,24,2401,240103,24-005,5,0,13.704093,101.106547,2,0,1,5,5,53,1,0,0,1,5,23300,0,48333,1,3,0,0,2,0,1,2,1,1,0.7500,0,7,1,3.00,81,0,0,0,0
1055,83,8302,830203,83-087,87,0,07.942200,098.282043,2,0,1,4,6,45,1,0,0,2,4,27300,44400,24000,0,0,0,0,1,0,1,3,1,5,0.7083,0,7,1,1.00,94,0,0,0,0
1057,24,2401,240103,24-006,6,0,13.704457,101.106768,2,3,2,3,4,66,1,1,0,3,0,3600,0,3100,1,3,0,0,1,0,1,2,0,1,0.6667,0,7,1,2.00,64,7,1,1,0
1058,52,5201,520116,52-054,54,0,18.312532,099.466584,2,2,1,3,7,52,1,0,0,1,3,8000,0,44833,1,5,0,0,1,0,1,3,3,1,0.6250,5,7,1,1.00,63,1,1,0,0
1061,62,6203,620303,62-396,396,1,16.108671,099.337795,2,4,4,8,2,53,1,0,1,3,8,23100,200000,65833,1,4,1,2,2,0,1,3,1,1,0.8750,2,7,1,2.00,112,12,1,1,1
1062,24,2401,240103,24-007,7,0,13.709008,101.111244,2,4,2,3,3,82,1,1,0,3,0,11000,0,9000,0,0,0,0,1,0,1,2,3,1,0.7083,0,7,2,2.00,62,2,1,1,0
1064,83,8302,830203,83-088,88,0,07.943525,098.281406,2,0,1,4,7,45,1,0,0,2,4,26600,0,60000,1,5,0,0,1,0,1,3,1,4,0.8750,0,7,1,1.50,112,0,0,0,0
1065,24,2401,240102,24-008,8,0,13.706755,101.080689,2,4,3,7,4,42,1,0,0,2,7,1150,0,20833,1,3,0,0,2,0,1,6,1,3,0.7083,0,7,1,0.50,78,11,1,1,1
1066,62,6204,620406,62-206,206,0,15.999169,099.808378,2,2,1,4,5,51,2,0,2,3,4,7000,10000,36667,1,4,1,3,3,2,0,2,5,1,0.7917,4,7,1,1.00,80,0,0,0,0
1067,36,3603,360307,36-014,14,0,15.933757,102.241226,2,5,1,3,3,60,1,1,1,1,0,7000,400000,18333,1,3,0,0,1,0,1,2,2,1,0.2917,0,7,1,1.00,70,0,0,0,0
1068,24,2401,240102,24-009,9,0,13.707779,101.082330,2,6,4,3,3,64,2,1,3,2,0,2200,40000,10250,1,3,0,0,1,0,1,2,2,2,0.7083,0,7,1,0.50,75,9,1,1,1
1069,62,6204,620406,62-207,207,0,15.999563,099.806760,2,2,1,2,5,42,1,0,1,2,2,5500,15000,33333,1,3,0,0,1,2,0,2,5,1,0.7917,4,7,1,2.00,80,0,0,0,0
1070,52,5209,520902,52-309,309,0,17.569462,099.091271,2,6,1,2,7,35,2,0,1,2,2,10000,100000,7500,1,0,0,0,1,0,1,2,2,2,0.0000,0,7,1,1.00,99,0,0,0,0
1071,52,5203,520307,52-174,174,0,18.080753,099.341080,2,4,1,6,1,81,1,1,3,5,0,21200,200000,22633,1,6,1,0,1,0,1,4,3,1,0.0417,7,7,1,0.20,112,0,0,0,0
1072,52,5209,520902,52-310,310,0,17.568418,099.094209,2,2,1,3,1,68,1,1,1,3,0,7000,200000,6167,1,7,0,2,3,2,2,2,2,2,0.7083,6,7,1,0.20,86,0,0,0,0
1073,52,5203,520307,52-175,175,0,18.076620,099.348240,2,10,2,4,3,78,2,1,1,2,0,8220,10000,6700,1,3,1,0,1,0,0,5,3,1,0.0000,3,7,1,1.00,109,6,1,1,0
1074,52,5209,520902,52-311,311,0,17.568820,099.096422,2,5,2,3,3,68,1,1,1,3,0,20000,300000,3750,1,7,0,1,3,2,2,2,2,2,0.0417,5,7,1,0.10,108,2,1,1,0
1075,83,8301,830104,83-207,207,0,07.922640,098.384591,2,0,1,4,6,36,2,0,0,0,4,55150,85000,24000,1,4,0,0,1,1,0,2,2,1,0.7083,0,7,3,1.50,91,0,0,0,0
1076,83,8301,830104,83-177,177,0,07.922518,098.384700,2,0,1,5,4,60,1,1,0,2,0,43200,0,26000,1,3,0,0,1,0,0,2,2,5,0.9167,0,7,2,1.00,103,0,0,0,0
1077,90,9009,900903,90-395,395,0,07.173456,100.245146,2,1,1,3,5,55,1,0,0,3,3,6500,0,21667,1,6,1,0,2,2,1,5,0,2,0.5417,3,7,1,0.50,60,0,0,0,0
1078,83,8301,830104,83-208,208,0,07.922443,098.386225,2,4,1,4,6,48,2,0,0,2,4,37500,47000,42000,1,0,1,0,1,0,0,2,1,1,0.7917,0,7,3,1.50,109,1,1,0,0
1079,90,9009,900903,90-396,396,0,07.188341,100.247540,2,3,1,3,4,51,2,0,1,2,3,40000,80000,48750,1,3,0,0,1,0,0,2,1,1,0.5833,1,7,1,0.50,70,0,0,0,0
1080,83,8301,830104,83-209,209,0,07.917840,098.391590,2,0,2,1,7,54,2,0,0,2,1,15400,10000,20000,1,0,0,0,2,0,0,2,4,3,0.7083,0,7,1,0.10,82,2,1,1,0
